OrderID,OrderDate,ProductID,CustomerID,ProvinceID,CountryID,Quantity,UnitPrice,Discount
2055,2024-12-02,P005,C0705,118,1,2,854,0.08
2056,2025-10-02,P014,C0777,211,2,6,528,0.16
2057,2024-12-03,P007,C0775,605,6,2,383,0.12
2058,2024-08-14,P011,C0949,122,1,3,977,0.12
2059,2024-10-28,P015,C0592,605,6,1,865,0.14
2060,2024-10-30,P011,C0600,305,3,6,909,0.04
2061,2025-08-03,P011,C0490,408,4,10,651,0.11
2062,2024-02-23,P017,C0941,301,3,4,1473,0.07
2063,2025-11-23,P012,C0705,311,3,4,1724,0.12
2064,2024-09-27,P007,C0005,320,3,4,1255,0.1
2065,2024-08-05,P018,C0245,333,3,2,276,0.04
2066,2025-05-02,P009,C0168,605,6,8,1321,0.08
2067,2024-06-11,P019,C0934,224,2,5,1939,0.19
2068,2024-08-23,P018,C0001,204,2,1,2414,0.02
2069,2025-04-17,P010,C0675,207,2,1,2402,0.18
2070,2025-01-09,P015,C0637,213,2,1,2115,0.1
2071,2025-05-11,P017,C0367,407,4,3,857,0.16
2072,2025-03-21,P012,C0831,120,1,2,2555,0.02
2073,2024-11-28,P010,C0922,342,3,6,1536,0.01
2074,2024-07-10,P018,C0845,512,5,1,1090,0.03
2075,2024-01-25,P005,C0486,310,3,2,1997,0.14
2076,2024-01-19,P016,C0397,214,2,4,515,0.01
2077,2024-07-30,P010,C0397,206,2,8,2692,0.06
2078,2025-03-17,P005,C0505,515,5,8,1653,0.17
2079,2025-10-17,P016,C0798,507,5,4,1767,0.02
2080,2024-03-19,P012,C0074,120,1,9,2565,0.16
2081,2025-09-30,P019,C0270,208,2,10,844,0.2
2082,2025-04-28,P016,C0392,322,3,6,1155,0.16
2083,2024-06-20,P007,C0465,226,2,4,958,0.1
2084,2024-04-10,P003,C0834,322,3,1,1942,0.19
2085,2024-01-17,P003,C0156,303,3,2,798,0.19
2086,2025-11-22,P011,C0699,204,2,9,1859,0.04
2087,2025-05-21,P010,C0879,316,3,1,147,0.16
2088,2024-09-09,P003,C0053,218,2,8,156,0.08
2089,2024-04-18,P012,C0744,215,2,3,185,0.08
2090,2024-05-25,P001,C0198,503,5,8,866,0.05
2091,2025-04-13,P017,C0351,223,2,1,572,0.15
2092,2025-01-01,P005,C0358,101,1,8,2911,0.14
2093,2025-02-12,P002,C0054,108,1,9,415,0.04
2094,2024-06-22,P011,C0805,124,1,9,1168,0.16
2095,2024-12-22,P010,C0212,201,2,2,916,0.07
2096,2025-06-27,P001,C0143,518,5,7,2151,0.01
2097,2024-01-17,P013,C0634,334,3,1,1872,0.19
2098,2025-03-22,P014,C0282,415,4,5,2765,0.06
2099,2025-01-08,P005,C0407,327,3,8,2563,0.06
2100,2024-02-06,P020,C0460,207,2,9,549,0.18
2101,2025-07-19,P011,C0673,204,2,10,2275,0.08
2102,2025-02-28,P010,C0258,214,2,10,945,0.1
2103,2025-02-20,P020,C0279,113,1,10,2263,0.18
2104,2025-07-09,P002,C0901,604,6,6,2242,0.08
2105,2024-09-17,P015,C0108,310,3,2,1640,0.04
2106,2025-09-03,P017,C0877,119,1,10,2276,0.05
2107,2024-01-01,P013,C0929,207,2,2,1692,0.16
2108,2024-01-04,P013,C0225,118,1,6,2096,0.12
2109,2024-03-16,P011,C0550,101,1,7,1107,0.02
2110,2024-08-28,P009,C0425,223,2,7,1412,0.16
2111,2025-01-24,P020,C0296,306,3,7,2774,0.18
2112,2025-02-18,P018,C0040,118,1,8,428,0.16
2113,2024-10-20,P013,C0880,602,6,7,2881,0.16
2114,2024-03-07,P018,C0729,328,3,8,2922,0.05
2115,2025-06-28,P012,C0326,226,2,2,2077,0.19
2116,2024-11-14,P004,C0554,105,1,6,960,0.16
2117,2024-09-02,P018,C0664,334,3,6,2289,0.0
2118,2024-09-06,P014,C0487,208,2,9,2086,0.02
2119,2024-03-30,P014,C0609,325,3,4,975,0.03
2120,2025-08-20,P004,C0852,606,6,1,1392,0.18
2121,2024-01-08,P019,C0185,511,5,5,1294,0.19
2122,2024-01-18,P016,C0926,312,3,5,1855,0.06
2123,2025-04-20,P007,C0851,120,1,2,2691,0.12
2124,2025-02-02,P014,C0411,108,1,1,1334,0.02
2125,2024-02-27,P001,C0562,503,5,4,2121,0.11
2126,2025-09-11,P001,C0707,311,3,10,708,0.0
2127,2025-11-26,P012,C0644,609,6,2,1506,0.1
2128,2024-03-27,P002,C0433,121,1,7,2797,0.03
2129,2025-08-19,P017,C0116,316,3,10,653,0.1
2130,2025-06-30,P012,C0494,211,2,7,2207,0.15
2131,2025-06-04,P002,C0003,417,4,9,2532,0.15
2132,2025-05-15,P015,C0381,320,3,4,577,0.03
2133,2024-12-11,P004,C0019,343,3,1,1362,0.17
2134,2024-10-01,P013,C0427,407,4,3,853,0.12
2135,2024-09-10,P010,C0795,215,2,7,2052,0.05
2136,2024-04-16,P010,C0416,315,3,5,322,0.15
2137,2025-10-16,P016,C0401,316,3,9,1500,0.18
2138,2024-10-15,P018,C0512,102,1,9,2203,0.18
2139,2025-04-10,P004,C0707,123,1,8,1023,0.16
2140,2025-08-07,P020,C0710,419,4,10,2062,0.09
2141,2025-10-25,P005,C0998,315,3,3,393,0.16
2142,2025-01-06,P014,C0182,315,3,2,2872,0.04
2143,2024-05-04,P014,C0389,222,2,5,687,0.11
2144,2025-05-05,P017,C0254,601,6,4,2325,0.04
2145,2024-11-22,P007,C0695,112,1,6,899,0.14
2146,2025-04-05,P011,C0828,512,5,4,1226,0.0
2147,2024-06-23,P003,C0338,311,3,6,2124,0.18
2148,2025-08-03,P009,C0147,319,3,6,2772,0.06
2149,2025-08-27,P006,C0937,110,1,3,2273,0.05
2150,2024-05-06,P004,C0442,512,5,4,1721,0.08
2151,2025-01-08,P004,C0146,506,5,1,1083,0.16
2152,2024-09-07,P017,C0482,604,6,9,2250,0.1
2153,2025-05-29,P006,C0489,325,3,1,2110,0.05
2154,2024-10-18,P010,C0714,210,2,9,1577,0.16
2155,2025-10-17,P001,C0121,123,1,2,1359,0.02
2156,2024-12-29,P002,C0853,211,2,5,2306,0.03
2157,2025-09-16,P014,C0802,212,2,10,1412,0.05
2158,2025-01-23,P016,C0628,327,3,6,2393,0.03
2159,2024-11-29,P013,C0348,407,4,4,2769,0.19
2160,2024-08-05,P007,C0851,213,2,6,2911,0.12
2161,2025-08-09,P011,C0712,104,1,3,1777,0.05
2162,2024-09-09,P001,C0596,212,2,9,1524,0.15
2163,2025-01-04,P015,C0268,331,3,3,2288,0.06
2164,2024-03-20,P015,C0288,116,1,6,1106,0.16
2165,2025-04-22,P014,C0660,419,4,7,2390,0.11
2166,2024-12-16,P010,C0844,323,3,8,234,0.19
2167,2025-01-17,P005,C0733,343,3,5,2164,0.03
2168,2024-09-29,P007,C0035,316,3,2,193,0.18
2169,2025-07-26,P018,C0540,109,1,8,891,0.13
2170,2025-01-21,P019,C0610,225,2,2,2988,0.12
2171,2024-06-10,P019,C0539,314,3,4,2856,0.19
2172,2025-06-11,P001,C0807,329,3,5,1060,0.1
2173,2025-04-28,P020,C0701,408,4,5,1720,0.02
2174,2025-06-24,P002,C0742,504,5,6,1259,0.01
2175,2025-11-17,P008,C0988,401,4,6,604,0.17
2176,2025-02-14,P007,C0716,202,2,9,301,0.07
2177,2024-10-30,P004,C0013,213,2,7,2069,0.15
2178,2025-04-29,P018,C0149,224,2,2,1042,0.14
2179,2024-10-03,P020,C0052,402,4,10,763,0.08
2180,2025-03-11,P009,C0749,602,6,4,812,0.14
2181,2024-10-29,P017,C0061,227,2,3,1155,0.08
2182,2024-10-15,P016,C0247,342,3,6,2837,0.14
2183,2025-03-12,P009,C0725,321,3,2,454,0.01
2184,2025-03-24,P018,C0225,215,2,6,1877,0.15
2185,2024-09-29,P012,C0408,213,2,9,1327,0.09
2186,2024-05-26,P016,C0370,341,3,10,2813,0.18
2187,2024-04-30,P007,C0326,305,3,5,804,0.18
2188,2024-07-18,P017,C0054,327,3,1,488,0.12
2189,2025-02-18,P019,C0869,410,4,1,2181,0.11
2190,2025-03-11,P009,C0344,208,2,9,1265,0.17
2191,2025-04-17,P010,C0176,111,1,7,1812,0.02
2192,2025-11-12,P020,C0824,311,3,10,1889,0.11
2193,2024-08-28,P004,C0982,220,2,6,2558,0.13
2194,2024-03-23,P013,C0293,415,4,3,298,0.07
2195,2024-06-23,P007,C0251,201,2,3,1258,0.01
2196,2025-10-11,P016,C0462,510,5,7,2939,0.07
2197,2025-10-06,P007,C0815,211,2,5,2156,0.12
2198,2025-05-28,P019,C0143,121,1,2,1055,0.02
2199,2025-05-22,P015,C0652,403,4,7,2834,0.19
2200,2024-05-16,P014,C0655,217,2,3,1730,0.16
2201,2025-09-12,P014,C0521,334,3,6,2672,0.14
2202,2024-11-14,P001,C0593,419,4,2,1084,0.03
2203,2024-04-09,P012,C0580,310,3,7,346,0.08
2204,2025-11-05,P006,C0752,120,1,7,1540,0.09
2205,2025-06-22,P017,C0103,334,3,5,1242,0.18
2206,2025-04-29,P004,C0916,212,2,5,2036,0.2
2207,2025-09-10,P016,C0576,203,2,8,1577,0.05
2208,2024-07-26,P010,C0116,119,1,2,1393,0.19
2209,2025-06-26,P013,C0118,102,1,10,1712,0.18
2210,2025-03-21,P019,C0859,403,4,10,1701,0.07
2211,2025-05-18,P020,C0933,203,2,4,2223,0.11
2212,2025-02-09,P004,C0665,301,3,2,2189,0.17
2213,2025-04-13,P020,C0675,225,2,5,1526,0.15
2214,2024-09-07,P017,C0363,506,5,10,233,0.11
2215,2025-07-02,P005,C0730,602,6,9,2297,0.09
2216,2024-05-15,P018,C0106,114,1,1,2919,0.04
2217,2024-01-06,P008,C0893,217,2,9,1946,0.16
2218,2024-10-08,P015,C0300,121,1,4,454,0.16
2219,2024-03-28,P009,C0681,108,1,6,2770,0.09
2220,2024-07-21,P004,C0403,112,1,6,2950,0.11
2221,2024-08-10,P017,C0268,336,3,2,1536,0.0
2222,2025-01-05,P015,C0496,321,3,9,1119,0.11
2223,2024-11-06,P002,C0898,415,4,7,1993,0.06
2224,2024-11-23,P013,C0942,105,1,1,553,0.06
2225,2024-09-24,P019,C0742,318,3,10,2347,0.02
2226,2024-10-08,P005,C0579,411,4,8,602,0.05
2227,2025-09-28,P016,C0854,206,2,1,649,0.18
2228,2025-03-31,P009,C0280,602,6,9,1936,0.1
2229,2024-06-08,P009,C0058,303,3,5,2815,0.04
2230,2025-08-31,P005,C0902,220,2,9,1031,0.16
2231,2025-02-28,P002,C0623,516,5,2,145,0.01
2232,2024-01-08,P014,C0593,325,3,7,778,0.19
2233,2024-12-04,P018,C0080,121,1,5,307,0.03
2234,2024-03-18,P013,C0754,606,6,10,890,0.11
2235,2024-01-26,P006,C0541,111,1,6,2969,0.11
2236,2025-05-19,P015,C0813,401,4,10,162,0.02
2237,2025-01-24,P010,C0620,414,4,1,2058,0.09
2238,2025-01-30,P009,C0291,403,4,7,1504,0.14
2239,2024-07-30,P012,C0943,226,2,6,2918,0.19
2240,2024-02-03,P017,C0001,106,1,6,957,0.15
2241,2025-11-28,P006,C0010,324,3,6,2523,0.18
2242,2024-06-18,P017,C0186,504,5,10,911,0.09
2243,2025-02-08,P005,C0984,210,2,8,2564,0.04
2244,2025-07-02,P016,C0810,409,4,8,1375,0.12
2245,2025-08-11,P014,C0751,602,6,8,1068,0.06
2246,2025-10-15,P015,C0608,401,4,2,852,0.05
2247,2024-05-05,P020,C0773,214,2,2,528,0.11
2248,2024-06-02,P011,C0130,401,4,5,2338,0.03
2249,2024-12-29,P013,C0225,209,2,2,2815,0.05
2250,2024-01-09,P013,C0620,507,5,6,2879,0.08
2251,2025-03-05,P018,C0574,112,1,3,1342,0.14
2252,2024-06-13,P011,C0634,336,3,6,2143,0.18
2253,2025-09-28,P011,C0598,325,3,8,1921,0.07
2254,2024-04-22,P019,C0772,320,3,8,1197,0.19
2255,2025-01-14,P016,C0392,517,5,6,1497,0.2
2256,2025-06-28,P006,C0614,101,1,10,2433,0.02
2257,2025-08-22,P002,C0414,405,4,2,2908,0.14
2258,2024-10-03,P004,C0451,325,3,3,370,0.01
2259,2024-11-12,P007,C0708,121,1,4,2285,0.13
2260,2024-07-23,P002,C0199,216,2,9,802,0.05
2261,2024-01-03,P008,C0295,335,3,7,2005,0.14
2262,2024-11-17,P015,C0517,211,2,3,205,0.17
2263,2025-08-25,P010,C0317,510,5,4,2090,0.18
2264,2025-04-17,P010,C0098,215,2,2,2401,0.11
2265,2025-08-06,P006,C0030,412,4,5,1502,0.04
2266,2025-09-29,P014,C0801,512,5,4,1809,0.06
2267,2025-05-20,P008,C0904,120,1,10,604,0.03
2268,2024-05-27,P005,C0924,343,3,4,935,0.01
2269,2024-12-09,P001,C0158,505,5,7,152,0.06
2270,2024-05-21,P005,C0801,516,5,8,2674,0.16
2271,2025-06-15,P015,C0566,111,1,8,978,0.17
2272,2024-10-11,P019,C0612,113,1,10,1140,0.03
2273,2024-03-08,P020,C0029,311,3,4,191,0.08
2274,2025-08-09,P007,C0982,320,3,5,2857,0.12
2275,2025-11-12,P020,C0687,303,3,5,1039,0.01
2276,2024-05-18,P019,C0617,333,3,5,2192,0.12
2277,2025-11-12,P016,C0548,302,3,6,2832,0.04
2278,2024-12-04,P005,C0360,112,1,8,2581,0.19
2279,2025-04-14,P008,C0201,401,4,4,1067,0.11
2280,2025-06-28,P015,C0847,318,3,9,1530,0.07
2281,2025-04-15,P012,C0908,341,3,9,1128,0.07
2282,2024-10-20,P011,C0438,326,3,2,1383,0.15
2283,2025-02-09,P012,C0671,335,3,8,795,0.02
2284,2025-11-10,P015,C0201,117,1,1,1335,0.08
2285,2024-04-16,P004,C0755,304,3,5,2722,0.15
2286,2025-01-13,P012,C0839,322,3,2,748,0.09
2287,2025-06-21,P006,C0127,342,3,9,2584,0.17
2288,2024-11-23,P018,C0130,115,1,8,1446,0.05
2289,2025-09-30,P019,C0166,406,4,10,2856,0.14
2290,2025-06-14,P017,C0320,514,5,3,879,0.12
2291,2025-01-29,P001,C0140,513,5,2,626,0.2
2292,2025-03-26,P002,C0432,308,3,10,2868,0.11
2293,2025-08-07,P013,C0385,208,2,9,117,0.13
2294,2025-10-07,P018,C0736,416,4,1,2245,0.13
2295,2024-11-22,P002,C0035,503,5,1,2513,0.08
2296,2024-05-08,P009,C0936,315,3,9,2847,0.14
2297,2024-05-20,P006,C0667,211,2,1,249,0.0
2298,2025-09-09,P020,C0127,517,5,7,1085,0.2
2299,2024-11-16,P011,C0173,122,1,5,1775,0.07
2300,2025-04-19,P020,C0181,401,4,1,1765,0.16
2301,2024-04-22,P010,C0458,514,5,8,976,0.09
2302,2025-04-26,P008,C0189,113,1,2,2209,0.04
2303,2024-02-01,P010,C0088,330,3,5,2909,0.12
2304,2024-05-03,P008,C0376,110,1,7,2968,0.1
2305,2024-09-06,P005,C0910,419,4,5,1632,0.02
2306,2025-11-20,P015,C0473,206,2,9,753,0.03
2307,2024-04-20,P006,C0575,504,5,8,931,0.2
2308,2025-03-02,P002,C0047,329,3,3,1114,0.15
2309,2025-03-11,P018,C0190,314,3,10,2324,0.01
2310,2024-12-01,P016,C0085,404,4,9,2196,0.07
2311,2025-03-22,P011,C0493,606,6,3,2626,0.1
2312,2025-01-07,P001,C0990,502,5,5,1090,0.07
2313,2025-08-20,P018,C0486,302,3,2,2327,0.01
2314,2025-04-11,P001,C0732,116,1,1,2831,0.11
2315,2025-11-08,P001,C0736,227,2,8,2726,0.19
2316,2025-08-26,P017,C0253,319,3,1,809,0.11
2317,2024-04-04,P009,C0361,409,4,6,2383,0.19
2318,2024-11-11,P012,C0412,326,3,7,2699,0.19
2319,2024-11-27,P010,C0914,103,1,4,2829,0.19
2320,2024-05-18,P018,C0148,402,4,3,100,0.11
2321,2024-12-24,P018,C0500,316,3,4,868,0.18
2322,2025-02-13,P004,C0973,226,2,3,1307,0.01
2323,2024-01-01,P017,C0969,124,1,2,1964,0.16
2324,2025-10-06,P005,C0610,312,3,6,2416,0.02
2325,2024-03-09,P009,C0736,306,3,5,2950,0.08
2326,2025-02-05,P020,C0995,313,3,9,249,0.02
2327,2025-07-06,P005,C0636,320,3,1,297,0.07
2328,2024-01-10,P008,C0341,415,4,6,2587,0.11
2329,2024-09-10,P014,C0086,517,5,3,1385,0.04
2330,2025-08-17,P005,C0243,343,3,5,2316,0.12
2331,2024-09-23,P011,C0044,403,4,5,477,0.19
2332,2024-08-03,P012,C0381,301,3,9,2615,0.12
2333,2024-05-30,P020,C0124,606,6,3,1218,0.07
2334,2024-04-29,P007,C0243,413,4,6,2888,0.07
2335,2024-11-22,P015,C0303,338,3,2,1906,0.09
2336,2024-11-04,P008,C0957,214,2,6,1029,0.01
2337,2025-11-17,P012,C0752,409,4,6,2174,0.13
2338,2024-12-26,P012,C0266,506,5,6,1766,0.11
2339,2024-12-28,P017,C0988,334,3,4,1360,0.05
2340,2025-11-05,P011,C0963,309,3,7,1901,0.07
2341,2025-02-13,P012,C0700,319,3,7,2314,0.01
2342,2025-02-21,P019,C0688,513,5,3,2313,0.16
2343,2024-05-05,P003,C0312,601,6,2,1594,0.15
2344,2024-01-21,P005,C0758,410,4,7,1596,0.03
2345,2024-12-16,P013,C0592,114,1,2,859,0.0
2346,2025-06-16,P006,C0017,307,3,2,512,0.03
2347,2024-03-09,P011,C0968,609,6,7,1965,0.19
2348,2025-06-24,P013,C0980,202,2,4,1557,0.18
2349,2024-11-30,P012,C0740,107,1,2,2012,0.15
2350,2024-03-19,P015,C0097,312,3,6,382,0.06
2351,2024-06-04,P019,C0150,602,6,8,2986,0.12
2352,2025-07-10,P006,C0858,504,5,10,2948,0.04
2353,2025-01-26,P020,C0055,202,2,2,492,0.05
2354,2024-06-04,P017,C0720,502,5,9,1279,0.12
2355,2024-02-18,P004,C0900,329,3,8,1599,0.08
2356,2024-03-07,P015,C0897,329,3,7,346,0.01
2357,2025-09-05,P005,C0966,205,2,9,2240,0.09
2358,2025-03-04,P020,C0261,603,6,6,2525,0.16
2359,2025-09-15,P004,C0346,107,1,10,2503,0.07
2360,2025-04-23,P015,C0108,314,3,3,2300,0.17
2361,2025-02-20,P004,C0218,307,3,2,1869,0.13
2362,2024-04-20,P001,C0080,309,3,8,2064,0.0
2363,2025-08-16,P008,C0922,608,6,9,987,0.19
2364,2024-04-08,P007,C0796,322,3,3,574,0.08
2365,2025-07-27,P010,C0473,124,1,1,1661,0.09
2366,2024-06-02,P012,C0079,509,5,9,2824,0.12
2367,2025-02-13,P003,C0605,332,3,4,307,0.01
2368,2025-06-03,P013,C0063,404,4,3,2447,0.12
2369,2025-04-16,P015,C0218,514,5,3,746,0.11
2370,2025-05-26,P003,C0148,305,3,1,771,0.09
2371,2025-10-10,P003,C0509,412,4,7,809,0.03
2372,2025-03-07,P012,C0233,116,1,6,1390,0.02
2373,2024-08-11,P001,C0738,206,2,2,350,0.17
2374,2025-10-01,P011,C0562,315,3,10,2203,0.14
2375,2024-06-07,P002,C0181,101,1,4,981,0.11
2376,2025-10-12,P011,C0974,106,1,10,1738,0.05
2377,2025-06-18,P019,C0934,104,1,2,852,0.17
2378,2025-10-06,P013,C0681,322,3,3,407,0.04
2379,2024-12-16,P010,C0998,327,3,10,2414,0.17
2380,2025-10-09,P005,C0558,342,3,5,1001,0.08
2381,2024-03-30,P004,C0591,601,6,4,1150,0.16
2382,2024-01-28,P013,C0991,202,2,2,1132,0.09
2383,2025-09-24,P017,C0549,515,5,5,1950,0.07
2384,2025-04-19,P001,C0629,502,5,1,2070,0.12
2385,2025-01-30,P002,C0140,319,3,10,1660,0.16
2386,2025-03-11,P010,C0148,215,2,10,1396,0.08
2387,2024-12-01,P002,C0575,321,3,10,820,0.12
2388,2024-10-04,P004,C0636,501,5,4,760,0.05
2389,2025-06-14,P020,C0523,210,2,8,1409,0.15
2390,2025-05-22,P004,C0801,332,3,1,1873,0.09
2391,2024-01-27,P014,C0477,301,3,8,2925,0.06
2392,2025-06-15,P004,C0481,225,2,9,1139,0.14
2393,2025-06-07,P015,C0988,326,3,9,2605,0.14
2394,2024-05-27,P003,C0178,210,2,9,1521,0.19
2395,2025-09-27,P007,C0943,305,3,8,245,0.0
2396,2025-06-14,P014,C0510,339,3,9,507,0.06
2397,2024-05-03,P019,C0274,323,3,8,2185,0.04
2398,2024-03-30,P016,C0173,509,5,2,1264,0.12
2399,2025-09-30,P012,C0815,107,1,6,1218,0.08
2400,2024-11-25,P015,C0819,116,1,10,1768,0.13
2401,2025-10-11,P012,C0016,203,2,6,204,0.15
2402,2024-09-30,P020,C0837,410,4,8,1102,0.01
2403,2024-05-07,P009,C0926,343,3,2,158,0.07
2404,2025-09-18,P004,C0193,121,1,3,2033,0.1
2405,2024-12-10,P020,C0069,402,4,2,2893,0.17
2406,2024-01-10,P008,C0504,507,5,10,108,0.18
2407,2025-10-21,P009,C0827,307,3,6,2352,0.13
2408,2025-04-21,P002,C0891,122,1,9,2280,0.07
2409,2025-02-13,P008,C0663,312,3,5,1854,0.05
2410,2025-03-03,P003,C0256,113,1,5,1750,0.07
2411,2024-12-02,P010,C0203,203,2,5,2070,0.15
2412,2025-08-21,P011,C0475,315,3,3,1669,0.11
2413,2024-07-27,P004,C0376,601,6,4,796,0.02
2414,2024-08-30,P013,C0524,608,6,6,945,0.14
2415,2024-10-21,P004,C0027,337,3,6,572,0.1
2416,2024-04-22,P010,C0425,402,4,5,1767,0.07
2417,2025-05-24,P018,C0835,218,2,9,1144,0.2
2418,2024-11-10,P007,C0835,204,2,7,2717,0.09
2419,2024-08-03,P016,C0909,117,1,5,209,0.12
2420,2024-08-13,P009,C0744,111,1,2,118,0.1
2421,2024-10-15,P007,C0136,213,2,5,825,0.12
2422,2024-11-18,P001,C0215,510,5,9,2684,0.0
2423,2024-12-15,P001,C0862,224,2,8,1417,0.17
2424,2025-02-03,P003,C0551,311,3,10,2545,0.09
2425,2025-11-08,P007,C0095,120,1,7,247,0.07
2426,2025-02-19,P007,C0749,205,2,8,2402,0.19
2427,2025-08-08,P004,C0049,107,1,8,858,0.1
2428,2025-09-29,P004,C0591,511,5,1,1859,0.11
2429,2025-10-10,P017,C0092,208,2,4,566,0.11
2430,2024-04-29,P003,C0284,216,2,9,2105,0.16
2431,2024-07-16,P005,C0534,303,3,9,1865,0.03
2432,2024-03-07,P014,C0277,219,2,3,933,0.14
2433,2025-07-27,P009,C0335,338,3,6,2495,0.11
2434,2024-04-07,P008,C0401,311,3,4,1840,0.05
2435,2024-10-31,P016,C0504,315,3,5,1793,0.18
2436,2025-09-08,P016,C0204,331,3,4,601,0.07
2437,2024-06-04,P016,C0146,309,3,6,1000,0.05
2438,2024-02-29,P015,C0832,604,6,3,2774,0.05
2439,2024-12-15,P002,C0951,111,1,10,2942,0.17
2440,2024-08-17,P010,C0024,508,5,4,1801,0.15
2441,2024-12-20,P009,C0233,122,1,9,2457,0.17
2442,2025-04-25,P019,C0492,329,3,2,2909,0.09
2443,2025-07-09,P003,C0142,336,3,1,1268,0.17
2444,2025-11-12,P001,C0321,219,2,7,1238,0.12
2445,2025-06-16,P013,C0475,419,4,10,2200,0.19
2446,2024-08-18,P013,C0760,102,1,2,2733,0.11
2447,2024-11-08,P014,C0737,216,2,4,2493,0.07
2448,2025-06-12,P003,C0371,410,4,4,186,0.11
2449,2024-01-24,P002,C0624,406,4,2,2725,0.15
2450,2024-04-09,P006,C0004,308,3,5,2012,0.14
2451,2024-03-21,P002,C0603,202,2,3,2078,0.04
2452,2025-06-13,P002,C0961,214,2,3,773,0.11
2453,2024-09-06,P010,C0770,304,3,3,719,0.01
2454,2024-04-17,P008,C0875,413,4,8,600,0.08
2455,2024-10-16,P018,C0392,327,3,4,1079,0.04
2456,2025-07-24,P001,C0785,418,4,5,1397,0.16
2457,2024-12-12,P012,C0759,109,1,4,1770,0.17
2458,2024-04-02,P001,C0423,113,1,6,2123,0.04
2459,2024-04-02,P004,C0477,316,3,10,1607,0.07
2460,2025-06-17,P001,C0198,224,2,6,1521,0.13
2461,2025-01-20,P007,C0686,505,5,6,2454,0.07
2462,2025-07-06,P009,C0130,225,2,7,810,0.1
2463,2025-08-31,P006,C0880,105,1,10,2742,0.03
2464,2024-01-24,P008,C0306,213,2,9,2711,0.08
2465,2024-05-31,P014,C0971,312,3,7,1576,0.17
2466,2025-01-03,P019,C0378,214,2,6,1086,0.13
2467,2025-02-09,P009,C0160,320,3,7,111,0.07
2468,2024-01-20,P004,C0079,512,5,6,2775,0.02
2469,2024-12-11,P002,C0673,419,4,4,2599,0.02
2470,2025-11-05,P011,C0183,413,4,3,640,0.14
2471,2024-05-20,P019,C0222,603,6,7,588,0.01
2472,2025-06-30,P001,C0173,515,5,8,843,0.17
2473,2025-04-28,P018,C0672,602,6,4,1057,0.04
2474,2024-01-21,P011,C0307,327,3,2,1357,0.01
2475,2024-05-02,P007,C0567,503,5,3,2697,0.19
2476,2025-04-23,P002,C0473,403,4,8,932,0.17
2477,2025-07-31,P005,C0728,318,3,2,2179,0.07
2478,2024-11-21,P017,C0702,202,2,1,1383,0.05
2479,2025-05-06,P016,C0950,118,1,3,1828,0.17
2480,2025-02-06,P011,C0902,412,4,10,1351,0.07
2481,2024-09-27,P003,C0373,204,2,6,2290,0.16
2482,2024-05-08,P017,C0374,326,3,7,1747,0.1
2483,2025-02-02,P012,C0187,106,1,3,1582,0.14
2484,2025-08-02,P002,C0677,410,4,2,1648,0.06
2485,2024-07-14,P008,C0684,315,3,1,2611,0.15
2486,2024-08-06,P001,C0395,509,5,1,988,0.06
2487,2024-12-20,P006,C0430,210,2,3,1530,0.17
2488,2024-08-09,P013,C0294,310,3,9,634,0.0
2489,2024-10-22,P002,C0123,311,3,9,2474,0.05
2490,2024-01-10,P019,C0985,115,1,10,674,0.09
2491,2025-02-28,P004,C0252,608,6,2,2245,0.18
2492,2025-03-16,P018,C0718,111,1,8,805,0.17
2493,2024-02-21,P007,C0049,202,2,2,1380,0.07
2494,2024-10-01,P017,C0342,515,5,1,2178,0.03
2495,2024-05-29,P010,C0364,326,3,3,600,0.14
2496,2025-07-21,P014,C0113,343,3,6,510,0.12
2497,2024-09-03,P017,C0851,319,3,2,2093,0.05
2498,2024-05-27,P003,C0853,328,3,8,864,0.19
2499,2024-06-21,P018,C0797,508,5,10,2980,0.13
2500,2025-03-22,P012,C0113,407,4,7,1369,0.07
2501,2024-11-14,P011,C0383,306,3,7,1641,0.05
2502,2024-11-09,P011,C0978,513,5,8,1855,0.17
2503,2025-08-19,P020,C0823,502,5,4,2006,0.01
2504,2025-10-15,P013,C0490,411,4,6,1295,0.06
2505,2024-05-08,P017,C0917,414,4,1,1281,0.03
2506,2025-02-12,P011,C0141,513,5,2,2929,0.01
2507,2025-03-25,P019,C0452,407,4,6,1579,0.05
2508,2024-12-01,P006,C0871,218,2,3,799,0.13
2509,2024-04-05,P003,C0873,222,2,10,645,0.0
2510,2024-06-03,P005,C0187,316,3,8,1399,0.06
2511,2024-10-02,P010,C0276,214,2,6,1888,0.15
2512,2024-08-19,P004,C0897,220,2,7,2670,0.08
2513,2024-05-08,P015,C0239,107,1,8,1366,0.1
2514,2025-03-28,P014,C0358,321,3,7,471,0.15
2515,2024-12-31,P020,C0494,506,5,2,2785,0.15
2516,2024-06-10,P007,C0369,409,4,6,2820,0.14
2517,2024-04-28,P003,C0877,339,3,8,2432,0.1
2518,2025-11-07,P016,C0445,512,5,1,946,0.02
2519,2025-04-24,P007,C0614,207,2,1,2377,0.09
2520,2024-08-03,P001,C0218,318,3,4,2201,0.18
2521,2024-05-03,P001,C0253,118,1,3,1016,0.17
2522,2025-07-30,P002,C0459,327,3,6,1717,0.15
2523,2024-06-23,P013,C0911,112,1,3,1384,0.05
